iso3,year,event_month,conflict_events_total,conflict_fatalities_best,conflict_fatalities_high,conflict_fatalities_low,conflict_state_based_events,conflict_non_state_events,conflict_one_sided_events,conflict_any_event,period
SOM,2021,3,28,184,210,184,24,0,4,1,2021-03
SOM,2021,4,28,276,353,275,26,1,1,1,2021-04
SOM,2021,5,27,285,366,281,26,0,1,1,2021-05
SOM,2021,6,42,442,486,442,35,0,7,1,2021-06
SOM,2021,7,35,222,335,220,35,0,0,1,2021-07
SOM,2021,8,35,291,346,291,32,0,3,1,2021-08
SOM,2021,9,23,35,59,35,22,0,1,1,2021-09
SOM,2021,10,41,68,132,68,37,0,4,1,2021-10
SOM,2021,11,32,76,112,74,28,0,4,1,2021-11
SOM,2021,12,26,112,134,112,24,0,2,1,2021-12
SOM,2022,1,39,179,235,179,35,1,3,1,2022-01
SOM,2022,2,39,176,221,176,37,0,2,1,2022-02
SOM,2022,3,28,131,173,131,28,0,0,1,2022-03
SOM,2022,4,32,67,107,64,30,0,2,1,2022-04
SOM,2022,5,25,111,151,109,24,0,1,1,2022-05
SOM,2022,6,19,139,186,135,19,0,0,1,2022-06
SOM,2022,7,24,223,227,222,23,0,1,1,2022-07
SOM,2022,8,36,224,232,223,33,0,3,1,2022-08
SOM,2022,9,35,469,575,450,30,2,3,1,2022-09
SOM,2022,10,20,606,607,606,19,0,1,1,2022-10
SOM,2022,11,22,488,526,488,22,0,0,1,2022-11
SOM,2022,12,19,302,328,300,17,0,2,1,2022-12
SOM,2023,1,22,616,616,616,21,0,1,1,2023-01
SOM,2023,2,41,1084,1181,1084,31,6,4,1,2023-02
SOM,2023,3,29,151,191,151,25,3,1,1,2023-03
SOM,2023,4,14,75,84,74,14,0,0,1,2023-04
SOM,2023,5,15,318,346,309,14,0,1,1,2023-05
SOM,2023,6,17,226,238,226,14,1,2,1,2023-06
SOM,2023,7,34,495,513,493,29,3,2,1,2023-07
SOM,2023,8,22,391,573,384,18,3,1,1,2023-08
SOM,2023,9,24,450,1080,450,24,0,0,1,2023-09
SOM,2023,10,13,201,203,201,10,1,2,1,2023-10
SOM,2023,11,2,8,9,8,2,0,0,1,2023-11
SOM,2023,12,14,201,343,201,14,0,0,1,2023-12
SOM,2024,1,15,434,439,434,13,1,1,1,2024-01
SOM,2024,2,17,159,160,155,12,1,4,1,2024-02
SOM,2024,3,25,283,301,282,23,1,1,1,2024-03
SOM,2024,4,11,228,230,228,8,1,2,1,2024-04
SOM,2024,5,9,42,42,42,7,0,2,1,2024-05
SOM,2024,6,11,279,279,279,8,2,1,1,2024-06
SOM,2024,7,18,269,271,268,16,0,2,1,2024-07
SOM,2024,8,19,156,161,152,17,1,1,1,2024-08
SOM,2024,9,14,89,90,84,11,0,3,1,2024-09
SOM,2024,10,15,280,328,279,12,0,3,1,2024-10
SOM,2024,11,11,106,146,105,8,0,3,1,2024-11
SOM,2024,12,9,189,193,124,8,1,0,1,2024-12
SRB,1991,1,1,1126,1126,1126,1,0,0,1,1991-01
SRB,1991,6,13,54,54,51,11,2,0,1,1991-06
SRB,1991,7,39,249,297,248,13,25,1,1,1991-07
SRB,1991,8,39,797,1873,772,15,24,0,1,1991-08
SRB,1991,9,60,369,504,369,53,7,0,1,1991-09
SRB,1991,10,32,250,424,246,32,0,0,1,1991-10
SRB,1991,11,34,292,303,232,34,0,0,1,1991-11
SRB,1991,12,32,158,163,150,32,0,0,1,1991-12
SRB,1992,1,15,33,33,30,10,5,0,1,1992-01
SRB,1992,2,26,29,38,27,10,16,0,1,1992-02
SRB,1992,3,51,96,117,93,28,19,4,1,1992-03
SRB,1992,4,295,1710,1821,1654,19,265,11,1,1992-04
SRB,1995,2,1,0,1,0,0,0,1,1,1995-02
SRB,1995,5,1,0,1,0,0,0,1,1,1995-05
SRB,1996,4,2,0,2,0,2,0,0,1,1996-04
SRB,1996,10,1,2,2,2,1,0,0,1,1996-10
SRB,1997,1,1,3,3,0,1,0,0,1,1997-01
SRB,1997,5,1,1,1,1,0,0,1,1,1997-05
SRB,1997,9,1,1,1,1,0,0,1,1,1997-09
SRB,1997,10,1,1,1,1,1,0,0,1,1997-10
SRB,1997,11,1,3,4,3,1,0,0,1,1997-11
SRB,1998,1,12,808,1052,298,9,0,3,1,1998-01
SRB,1998,2,4,105,113,31,4,0,0,1,1998-02
SRB,1998,3,6,31,58,31,3,0,3,1,1998-03
SRB,1998,4,5,24,30,24,5,0,0,1,1998-04
SRB,1998,5,34,97,188,97,22,0,12,1,1998-05
SRB,1998,6,22,32,63,32,15,0,7,1,1998-06
SRB,1998,7,23,103,396,103,15,0,8,1,1998-07
SRB,1998,8,45,72,237,72,29,0,16,1,1998-08
SRB,1998,9,27,85,372,85,18,0,9,1,1998-09
SRB,1998,10,19,21,157,21,14,0,5,1,1998-10
SRB,1998,11,11,16,23,16,9,0,2,1,1998-11
SRB,1998,12,13,52,83,52,11,0,2,1,1998-12
SRB,1999,1,11,89,148,89,10,0,1,1,1999-01
SRB,1999,2,5,4,6,4,5,0,0,1,1999-02
SRB,1999,3,46,1018,2516,1018,34,0,12,1,1999-03
SRB,1999,4,113,680,1669,680,97,0,16,1,1999-04
SRB,1999,5,137,351,1148,296,135,0,2,1,1999-05
SRB,1999,6,22,9,387,9,19,0,3,1,1999-06
SRB,1999,11,1,2,2,2,1,0,0,1,1999-11
SRB,2001,3,1,0,3,0,1,0,0,1,2001-03
SSD,2011,8,5,700,717,700,1,4,0,1,2011-08
SSD,2011,9,5,52,52,52,2,3,0,1,2011-09
SSD,2011,10,7,114,136,114,4,3,0,1,2011-10
SSD,2011,11,5,26,78,26,4,1,0,1,2011-11
SSD,2011,12,9,302,325,302,2,7,0,1,2011-12
SSD,2012,1,12,346,360,346,0,11,1,1,2012-01
SSD,2012,2,3,29,29,29,0,3,0,1,2012-02
SSD,2012,3,8,201,201,201,4,3,1,1,2012-03
SSD,2012,4,7,41,132,41,7,0,0,1,2012-04
SSD,2012,5,6,54,54,54,4,1,1,1,2012-05
SSD,2012,7,2,1,2,1,0,0,2,1,2012-07
SSD,2012,8,1,3,3,3,0,0,1,1,2012-08
SSD,2012,10,2,7,7,7,1,1,0,1,2012-10
SSD,2012,11,3,47,47,47,0,2,1,1,2012-11
SSD,2012,12,15,135,189,121,1,4,10,1,2012-12
SSD,2013,1,4,30,64,30,1,2,1,1,2013-01
SSD,2013,2,3,100,140,100,2,1,0,1,2013-02
SSD,2013,3,5,30,37,30,1,1,3,1,2013-03
SSD,2013,4,5,14,14,14,1,0,4,1,2013-04
SSD,2013,5,7,53,69,53,2,0,5,1,2013-05
SSD,2013,7,1,19,347,19,0,1,0,1,2013-07
SSD,2013,8,1,0,9,0,0,1,0,1,2013-08
SSD,2013,10,2,43,81,43,1,1,0,1,2013-10
SSD,2013,11,2,2,2,2,0,0,2,1,2013-11
SSD,2013,12,69,1536,3072,1536,31,3,35,1,2013-12
SSD,2014,1,36,290,436,290,15,0,21,1,2014-01
SSD,2014,2,26,212,547,212,12,1,13,1,2014-02
SSD,2014,3,6,76,193,76,3,1,2,1,2014-03
SSD,2014,4,12,962,1277,455,8,0,4,1,2014-04
SSD,2014,5,8,77,77,77,3,0,5,1,2014-05
SSD,2014,6,4,23,25,23,1,0,3,1,2014-06
SSD,2014,7,9,370,592,241,7,0,2,1,2014-07
SSD,2014,8,4,161,163,41,3,0,1,1,2014-08
SSD,2014,9,9,267,536,99,2,1,6,1,2014-09
SSD,2014,10,4,16,16,16,3,0,1,1,2014-10
SSD,2014,11,4,37,71,13,4,0,0,1,2014-11
SSD,2014,12,3,0,18,0,3,0,0,1,2014-12
SSD,2015,1,6,29,42,29,3,1,2,1,2015-01
SSD,2015,2,6,170,170,169,4,1,1,1,2015-02
SSD,2015,3,9,259,259,259,4,3,2,1,2015-03
SSD,2015,4,22,133,129,133,3,0,19,1,2015-04
SSD,2015,5,18,100,292,100,4,1,13,1,2015-05
SSD,2015,6,8,26,32,26,1,1,6,1,2015-06
SSD,2015,7,5,25,25,25,2,0,3,1,2015-07
SSD,2015,9,4,36,36,36,2,0,2,1,2015-09
SSD,2015,10,9,321,330,312,3,1,5,1,2015-10
SSD,2015,11,7,27,49,27,7,0,0,1,2015-11
SSD,2015,12,5,11,12,11,1,0,4,1,2015-12
SSD,2016,1,3,64,65,64,0,1,2,1,2016-01
SSD,2016,2,8,229,247,229,0,2,6,1,2016-02
SSD,2016,3,2,7,9,7,2,0,0,1,2016-03
SSD,2016,4,3,11,11,11,2,0,1,1,2016-04
SSD,2016,5,1,1,1,1,0,0,1,1,2016-05
SSD,2016,6,4,63,405,62,3,0,1,1,2016-06
SSD,2016,7,18,378,418,378,9,0,9,1,2016-07
SSD,2016,8,4,180,180,180,3,0,1,1,2016-08
SSD,2016,9,6,19,19,19,0,0,6,1,2016-09
SSD,2016,10,4,123,148,123,2,0,2,1,2016-10
SSD,2016,11,7,60,87,60,6,0,1,1,2016-11
SSD,2016,12,9,168,168,167,2,6,1,1,2016-12
SSD,2017,1,18,60,80,60,9,1,8,1,2017-01
SSD,2017,2,5,21,24,21,1,0,4,1,2017-02
SSD,2017,3,6,35,58,35,3,0,3,1,2017-03
SSD,2017,4,22,299,366,294,9,1,12,1,2017-04
SSD,2017,5,10,110,154,106,2,2,6,1,2017-05
SSD,2017,6,5,70,118,67,2,1,2,1,2017-06
SSD,2017,7,11,73,80,72,4,1,6,1,2017-07
SSD,2017,8,7,121,127,121,2,2,3,1,2017-08
SSD,2017,9,3,32,32,32,3,0,0,1,2017-09
SSD,2017,10,6,27,46,27,4,1,1,1,2017-10
SSD,2017,11,8,139,183,137,4,2,2,1,2017-11
SSD,2017,12,15,284,291,282,9,2,4,1,2017-12
SSD,2018,1,11,44,70,40,7,0,4,1,2018-01
SSD,2018,2,12,168,183,158,3,4,5,1,2018-02
SSD,2018,3,10,39,50,17,6,1,3,1,2018-03
SSD,2018,4,35,291,326,290,20,1,14,1,2018-04
SSD,2018,5,13,103,118,103,6,0,7,1,2018-05
SSD,2018,6,21,117,211,99,16,2,3,1,2018-06
SSD,2018,7,11,153,160,151,6,3,2,1,2018-07
SSD,2018,8,2,52,55,52,1,1,0,1,2018-08
SSD,2018,9,15,58,67,58,7,5,3,1,2018-09
SSD,2018,10,11,117,141,117,4,4,3,1,2018-10
SSD,2018,11,7,30,32,30,0,2,5,1,2018-11
SSD,2018,12,9,57,57,57,6,1,2,1,2018-12
SSD,2019,1,15,105,551,104,5,8,2,1,2019-01
SSD,2019,2,10,64,71,64,4,5,1,1,2019-02
SSD,2019,3,8,73,94,53,2,4,2,1,2019-03
SSD,2019,4,7,97,97,90,4,1,2,1,2019-04
SSD,2019,5,5,54,54,54,1,2,2,1,2019-05
SSD,2019,6,1,4,4,4,0,1,0,1,2019-06
SSD,2019,7,6,34,34,26,1,2,3,1,2019-07
SSD,2019,8,7,91,112,27,3,0,4,1,2019-08
SSD,2019,9,2,27,27,27,1,1,0,1,2019-09
SSD,2019,10,2,14,23,14,1,0,1,1,2019-10
SSD,2019,11,3,79,79,79,0,3,0,1,2019-11
SSD,2019,12,2,0,25,0,1,0,1,1,2019-12
SSD,2020,1,4,54,54,54,1,2,1,1,2020-01
SSD,2020,2,6,21,21,21,1,2,3,1,2020-02
SSD,2020,3,2,35,35,35,0,2,0,1,2020-03
SSD,2020,4,9,21,36,21,1,7,1,1,2020-04
SSD,2020,5,7,328,634,328,3,2,2,1,2020-05
SSD,2020,6,9,83,83,83,1,5,3,1,2020-06
SSD,2020,7,10,141,141,141,3,5,2,1,2020-07
SSD,2020,8,8,28,32,28,4,0,4,1,2020-08
SSD,2020,9,5,24,47,24,1,4,0,1,2020-09
SSD,2020,11,1,11,11,2,1,0,0,1,2020-11
SSD,2020,12,2,2,4,2,1,0,1,1,2020-12
SSD,2021,2,2,8,8,8,0,2,0,1,2021-02
SSD,2021,3,9,72,93,72,3,5,1,1,2021-03
SSD,2021,4,2,8,8,8,0,0,2,1,2021-04
SSD,2021,5,6,232,232,210,2,3,1,1,2021-05
SSD,2021,6,8,220,238,65,1,5,2,1,2021-06
SSD,2021,7,4,43,43,43,2,2,0,1,2021-07
SSD,2021,8,6,84,84,67,1,5,0,1,2021-08
SSD,2021,9,4,82,82,65,1,3,0,1,2021-09
SSD,2021,10,8,64,64,64,1,7,0,1,2021-10
SSD,2021,12,6,78,78,78,3,3,0,1,2021-12
SSD,2022,1,3,36,36,36,0,2,1,1,2022-01
SSD,2022,2,3,22,22,22,2,0,1,1,2022-02
SSD,2022,3,8,45,46,31,1,3,4,1,2022-03
SSD,2022,4,2,61,61,61,0,1,1,1,2022-04
SSD,2022,5,3,12,13,12,0,1,2,1,2022-05
SSD,2022,6,1,1,1,1,0,0,1,1,2022-06
SSD,2022,7,4,274,281,274,1,1,2,1,2022-07
SSD,2022,8,5,127,127,127,0,5,0,1,2022-08
SSD,2022,9,1,50,300,50,0,1,0,1,2022-09
SSD,2022,10,2,20,21,20,0,2,0,1,2022-10
SSD,2022,12,3,80,80,80,0,3,0,1,2022-12
SSD,2023,1,2,55,55,18,0,1,1,1,2023-01
SSD,2023,2,5,160,186,160,2,3,0,1,2023-02
SSD,2023,6,1,8,8,8,0,1,0,1,2023-06
SSD,2023,7,1,0,6,0,0,0,1,1,2023-07
SSD,2023,9,1,1,1,1,0,0,1,1,2023-09
SSD,2024,1,3,122,122,48,0,2,1,1,2024-01
SSD,2024,2,3,363,368,363,0,3,0,1,2024-02
SSD,2024,3,2,24,24,24,1,1,0,1,2024-03
SSD,2024,4,1,30,30,30,0,1,0,1,2024-04
SSD,2024,5,1,4,4,4,1,0,0,1,2024-05
SSD,2024,7,1,114,114,114,0,1,0,1,2024-07
SSD,2024,8,2,4,4,4,2,0,0,1,2024-08
SSD,2024,12,2,36,36,36,0,2,0,1,2024-12
SWE,2017,4,1,5,5,5,0,0,1,1,2017-04
SWZ,1989,2,2,2,2,2,0,0,2,1,1989-02
SWZ,2019,6,2,1,2,1,0,0,2,1,2019-06
SWZ,2019,7,1,0,3,0,0,0,1,1,2019-07
SWZ,2020,1,1,1,1,1,0,0,1,1,2020-01
SWZ,2020,8,1,1,1,0,0,0,1,1,2020-08
SWZ,2021,6,8,46,80,20,0,0,8,1,2021-06
SWZ,2021,10,3,2,3,2,0,0,3,1,2021-10
SWZ,2022,4,1,1,1,0,0,0,1,1,2022-04
SWZ,2022,12,1,1,1,1,0,0,1,1,2022-12
SWZ,2023,3,1,2,2,2,0,0,1,1,2023-03
SWZ,2023,11,1,1,1,1,0,0,1,1,2023-11
SYR,2004,3,2,7,7,7,0,0,2,1,2004-03
SYR,2004,9,1,1,1,1,1,0,0,1,2004-09
SYR,2008,2,1,1,1,1,1,0,0,1,2008-02
SYR,2011,3,10,92,94,88,0,0,10,1,2011-03
SYR,2011,4,49,479,572,463,0,0,49,1,2011-04
SYR,2011,5,52,328,399,302,0,0,52,1,2011-05
SYR,2011,6,52,307,362,302,0,0,52,1,2011-06
SYR,2011,7,72,344,356,340,2,1,69,1,2011-07
SYR,2011,8,129,426,540,414,22,0,107,1,2011-08
SYR,2011,9,117,293,328,293,36,0,81,1,2011-09
SYR,2011,10,129,485,597,479,50,0,79,1,2011-10
SYR,2011,11,154,600,698,592,57,0,97,1,2011-11
SYR,2011,12,190,993,1028,868,77,0,113,1,2011-12
SYR,2012,1,252,9637,9777,9617,195,0,57,1,2012-01
SYR,2012,2,321,1734,1855,1725,290,0,31,1,2012-02
SYR,2012,3,378,1575,1850,1465,359,0,19,1,2012-03
SYR,2012,4,442,1799,2379,1737,432,0,10,1,2012-04
SYR,2012,5,516,1515,1760,1465,491,0,25,1,2012-05
SYR,2012,6,825,3085,3491,3012,799,0,26,1,2012-06
SYR,2012,7,1263,5066,5492,4994,1207,0,56,1,2012-07
SYR,2012,8,1658,7190,7764,6465,1575,0,83,1,2012-08
SYR,2012,9,1406,5487,6036,5342,1314,1,91,1,2012-09
SYR,2012,10,1648,5900,6402,5688,1547,3,98,1,2012-10
SYR,2012,11,1577,5196,6021,4949,1468,4,105,1,2012-11
SYR,2012,12,1539,5515,6614,5041,1436,4,99,1,2012-12
SYR,2013,1,1870,19978,21165,19912,1800,17,53,1,2013-01
SYR,2013,2,1870,6254,6571,6022,1824,3,43,1,2013-02
SYR,2013,3,2066,6033,6477,5571,1998,0,68,1,2013-03
SYR,2013,4,1727,5166,5550,4521,1676,4,47,1,2013-04
SYR,2013,5,1684,4959,5144,4558,1643,10,31,1,2013-05
SYR,2013,6,1506,4181,4471,3891,1467,8,31,1,2013-06
SYR,2013,7,1301,4277,4575,3980,1221,38,42,1,2013-07
SYR,2013,8,1469,5992,6943,5654,1364,42,63,1,2013-08
SYR,2013,9,1459,4773,5202,4483,1356,57,46,1,2013-09
SYR,2013,10,1352,5220,5466,4918,1259,49,44,1,2013-10
SYR,2013,11,1241,4869,5045,4673,1188,21,32,1,2013-11
SYR,2013,12,1104,4798,5084,4503,1059,7,38,1,2013-12
SYR,2014,1,1814,21743,22260,21518,1341,403,70,1,2014-01
SYR,2014,2,1664,5804,6105,5641,1371,242,51,1,2014-02
SYR,2014,3,1592,5236,5589,5005,1355,168,69,1,2014-03
SYR,2014,4,1623,6110,6323,5913,1438,143,42,1,2014-04
SYR,2014,5,1612,5560,5795,5313,1415,161,36,1,2014-05
SYR,2014,6,1464,4513,4741,4333,1291,141,32,1,2014-06
SYR,2014,7,1372,5571,5810,5346,1188,145,39,1,2014-07
SYR,2014,8,1269,5495,6375,5221,1124,83,62,1,2014-08
SYR,2014,9,1173,5062,5294,4777,1070,69,34,1,2014-09
SYR,2014,10,1163,5297,5718,5144,997,135,31,1,2014-10
SYR,2014,11,1013,4406,4706,4146,857,103,53,1,2014-11
SYR,2014,12,937,3892,4119,3699,802,87,48,1,2014-12
SYR,2015,1,744,17446,17497,17266,631,75,38,1,2015-01
SYR,2015,2,728,3766,4033,3565,629,60,39,1,2015-02
SYR,2015,3,765,3203,3261,3003,662,76,27,1,2015-03
SYR,2015,4,940,3844,4014,3591,802,105,33,1,2015-04
SYR,2015,5,1156,5415,5929,5250,1007,87,62,1,2015-05
SYR,2015,6,1060,4800,4932,4597,847,155,58,1,2015-06
SYR,2015,7,1007,3571,3663,3389,866,100,41,1,2015-07
SYR,2015,8,1070,3967,4250,3881,912,106,52,1,2015-08
SYR,2015,9,829,3167,3299,2956,722,72,35,1,2015-09
SYR,2015,10,1072,3557,3869,3341,966,62,44,1,2015-10
SYR,2015,11,1095,3465,3602,3291,941,107,47,1,2015-11
SYR,2015,12,916,3408,3668,3169,781,90,45,1,2015-12
SYR,2016,1,900,18267,18429,17993,793,83,24,1,2016-01
SYR,2016,2,904,4419,4659,4231,764,117,23,1,2016-02
SYR,2016,3,669,2383,2505,2361,510,138,21,1,2016-03
SYR,2016,4,782,3188,3453,2957,588,160,34,1,2016-04
SYR,2016,5,673,3124,3266,3017,492,147,34,1,2016-05
SYR,2016,6,878,3906,4206,3741,677,173,28,1,2016-06
SYR,2016,7,871,3461,3716,3241,709,133,29,1,2016-07
SYR,2016,8,804,2774,3007,2567,669,112,23,1,2016-08
SYR,2016,9,729,2668,2811,2466,598,110,21,1,2016-09
SYR,2016,10,779,3023,3254,2865,626,141,12,1,2016-10
SYR,2016,11,900,3905,4052,3840,722,164,14,1,2016-11
SYR,2016,12,583,2773,2860,2745,470,97,16,1,2016-12
SYR,2017,1,633,4465,4848,4321,456,151,26,1,2017-01
SYR,2017,2,819,3278,3690,3063,607,191,21,1,2017-02
SYR,2017,3,812,3082,3414,2971,561,218,33,1,2017-03
SYR,2017,4,828,3116,3484,2916,576,235,17,1,2017-04
SYR,2017,5,702,2754,3077,2465,383,290,29,1,2017-05
SYR,2017,6,657,3687,4063,3478,400,235,22,1,2017-06
SYR,2017,7,659,2950,3327,2822,371,264,24,1,2017-07
SYR,2017,8,571,2949,3526,2705,370,187,14,1,2017-08
SYR,2017,9,705,4515,5210,4265,543,152,10,1,2017-09
SYR,2017,10,588,3351,3662,3152,453,127,8,1,2017-10
SYR,2017,11,606,2599,2853,2506,493,107,6,1,2017-11
SYR,2017,12,491,1771,1910,1737,378,100,13,1,2017-12
SYR,2018,1,564,3166,3320,2529,395,163,6,1,2018-01
SYR,2018,2,574,3279,3487,2714,383,184,7,1,2018-02
SYR,2018,3,560,3904,4047,3714,391,163,6,1,2018-03
SYR,2018,4,342,1621,1804,1587,255,77,10,1,2018-04
SYR,2018,5,214,1156,1274,1144,140,65,9,1,2018-05
SYR,2018,6,283,1650,1750,1623,190,85,8,1,2018-06
SYR,2018,7,181,1632,1742,1615,126,50,5,1,2018-07
SYR,2018,8,146,643,690,643,97,39,10,1,2018-08
SYR,2018,9,191,921,961,919,107,74,10,1,2018-09
SYR,2018,10,169,1068,1135,1065,47,110,12,1,2018-10
SYR,2018,11,161,1228,1435,1204,57,94,10,1,2018-11
SYR,2018,12,172,1462,1576,1460,62,101,9,1,2018-12
SYR,2019,1,191,1074,1171,987,59,122,10,1,2019-01
SYR,2019,2,158,496,565,490,93,60,5,1,2019-02
SYR,2019,3,188,953,1267,943,103,77,8,1,2019-03
SYR,2019,4,180,525,586,501,116,55,9,1,2019-04
SYR,2019,5,270,1187,1236,1160,238,23,9,1,2019-05
SYR,2019,6,200,1265,1324,1256,171,20,9,1,2019-06
SYR,2019,7,224,977,1086,931,188,28,8,1,2019-07
SYR,2019,8,200,1441,1490,1429,164,33,3,1,2019-08
SYR,2019,9,92,193,209,184,53,36,3,1,2019-09
SYR,2019,10,256,1328,1406,1128,93,151,12,1,2019-10
SYR,2019,11,191,834,886,799,124,59,8,1,2019-11
SYR,2019,12,232,935,980,900,203,27,2,1,2019-12
SYR,2020,1,178,1488,1803,1137,140,29,9,1,2020-01
SYR,2020,2,197,1554,1583,1499,161,34,2,1,2020-02
SYR,2020,3,100,442,473,427,65,27,8,1,2020-03
SYR,2020,4,92,224,250,217,59,25,8,1,2020-04
SYR,2020,5,93,294,326,287,60,25,8,1,2020-05
SYR,2020,6,90,300,340,299,52,31,7,1,2020-06
SYR,2020,7,66,285,311,280,41,18,7,1,2020-07
SYR,2020,8,55,158,182,158,44,11,0,1,2020-08
SYR,2020,9,55,165,175,146,30,20,5,1,2020-09
SYR,2020,10,62,223,290,207,44,18,0,1,2020-10
SYR,2020,11,78,265,284,226,55,20,3,1,2020-11
SYR,2020,12,74,292,307,292,46,25,3,1,2020-12
SYR,2021,1,80,277,300,273,63,13,4,1,2021-01
SYR,2021,2,76,225,249,222,54,16,6,1,2021-02
SYR,2021,3,92,238,282,234,52,26,14,1,2021-03
SYR,2021,4,73,192,214,192,54,17,2,1,2021-04
SYR,2021,5,77,144,163,143,50,18,9,1,2021-05
SYR,2021,6,73,183,209,176,47,18,8,1,2021-06
SYR,2021,7,75,161,175,155,53,15,7,1,2021-07
SYR,2021,8,59,99,130,99,39,13,7,1,2021-08
SYR,2021,9,55,93,109,93,40,13,2,1,2021-09
SYR,2021,10,47,130,150,130,34,12,1,1,2021-10
SYR,2021,11,55,107,130,106,45,7,3,1,2021-11
SYR,2021,12,61,99,117,97,39,15,7,1,2021-12
SYR,2022,1,39,440,618,437,24,11,4,1,2022-01
SYR,2022,2,72,129,159,129,51,18,3,1,2022-02
SYR,2022,3,46,70,95,70,33,12,1,1,2022-03
SYR,2022,4,69,84,113,84,47,17,5,1,2022-04
SYR,2022,5,60,90,116,90,46,5,9,1,2022-05
SYR,2022,6,47,100,112,100,30,10,7,1,2022-06
SYR,2022,7,79,85,114,85,55,20,4,1,2022-07
SYR,2022,8,78,134,160,134,57,17,4,1,2022-08
SYR,2022,9,78,115,132,115,51,24,3,1,2022-09
SYR,2022,10,80,117,124,117,58,16,6,1,2022-10
SYR,2022,11,78,155,169,155,55,17,6,1,2022-11
SYR,2022,12,67,152,158,152,52,12,3,1,2022-12
SYR,2023,1,86,148,170,148,65,18,3,1,2023-01
SYR,2023,2,47,174,193,174,37,9,1,1,2023-02
SYR,2023,3,90,147,186,147,72,11,7,1,2023-03
SYR,2023,4,99,138,177,138,80,14,5,1,2023-04
SYR,2023,5,55,74,85,74,46,8,1,1,2023-05
SYR,2023,6,68,126,130,125,47,19,2,1,2023-06
SYR,2023,7,73,114,122,114,55,17,1,1,2023-07
SYR,2023,8,108,255,269,255,71,32,5,1,2023-08
SYR,2023,9,79,259,267,259,50,27,2,1,2023-09
SYR,2023,10,124,399,402,399,89,32,3,1,2023-10
